Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
20:50:00,3.494764E+03,2.440694E+03,1.803794E-01,2.391610E-01,8.916702E+03,2.460625E+03,4.600580E-01,2.411315E-01,5.527672E+03,1.640088E+03,2.851971E-01,1.607218E-01,8.699470E+03,2.397676E+03,4.488500E-01,2.349627E-01,5.524495E+03,1.836134E+03,2.850331E-01,1.799322E-01
21:00:00,3.494827E+03,2.434874E+03,1.803826E-01,2.385908E-01,8.916811E+03,2.444514E+03,4.600636E-01,2.395529E-01,5.527743E+03,1.628535E+03,2.852007E-01,1.595897E-01,8.699578E+03,2.381668E+03,4.488555E-01,2.333944E-01,5.524565E+03,1.820361E+03,2.850367E-01,1.783867E-01
21:10:00,3.494886E+03,2.429676E+03,1.803857E-01,2.380815E-01,8.916911E+03,2.429068E+03,4.600688E-01,2.380394E-01,5.527808E+03,1.617407E+03,2.852041E-01,1.584993E-01,8.699678E+03,2.366788E+03,4.488607E-01,2.319365E-01,5.524630E+03,1.805977E+03,2.850401E-01,1.769774E-01
21:20:00,3.494943E+03,2.424958E+03,1.803886E-01,2.376192E-01,8.917005E+03,2.414084E+03,4.600736E-01,2.365713E-01,5.527869E+03,1.606595E+03,2.852072E-01,1.574398E-01,8.699772E+03,2.352711E+03,4.488655E-01,2.305572E-01,5.524691E+03,1.792557E+03,2.850432E-01,1.756624E-01
21:30:00,3.494998E+03,2.420629E+03,1.803915E-01,2.371951E-01,8.917093E+03,2.399476E+03,4.600782E-01,2.351400E-01,5.527926E+03,1.596039E+03,2.852101E-01,1.564055E-01,8.699861E+03,2.339204E+03,4.488701E-01,2.292338E-01,5.524748E+03,1.779827E+03,2.850462E-01,1.744151E-01
21:40:00,3.495051E+03,2.416617E+03,1.803942E-01,2.368019E-01,8.917177E+03,2.385164E+03,4.600825E-01,2.337377E-01,5.527980E+03,1.585695E+03,2.852129E-01,1.553919E-01,8.699945E+03,2.326130E+03,4.488744E-01,2.279527E-01,5.524802E+03,1.767589E+03,2.850489E-01,1.732159E-01
21:50:00,3.495102E+03,2.412861E+03,1.803968E-01,2.364339E-01,8.917258E+03,2.371081E+03,4.600867E-01,2.323577E-01,5.528031E+03,1.575524E+03,2.852155E-01,1.543952E-01,8.700026E+03,2.313390E+03,4.488786E-01,2.267042E-01,5.524853E+03,1.755689E+03,2.850516E-01,1.720499E-01
22:00:00,3.495152E+03,2.409312E+03,1.803994E-01,2.360862E-01,8.917335E+03,2.357167E+03,4.600907E-01,2.309943E-01,5.528080E+03,1.565497E+03,2.852181E-01,1.534127E-01,8.700103E+03,2.300901E+03,4.488826E-01,2.254803E-01,5.524902E+03,1.744018E+03,2.850541E-01,1.709063E-01
22:10:00,3.495201E+03,2.341199E+03,1.804020E-01,2.294119E-01,8.917410E+03,2.310005E+03,4.600945E-01,2.263726E-01,5.528127E+03,1.536306E+03,2.852205E-01,1.505521E-01,8.700177E+03,2.255231E+03,4.488864E-01,2.210049E-01,5.524950E+03,1.713084E+03,2.850566E-01,1.678749E-01
22:20:00,3.495249E+03,2.271737E+03,1.804044E-01,2.226049E-01,8.917482E+03,2.260818E+03,4.600982E-01,2.215518E-01,5.528173E+03,1.505927E+03,2.852229E-01,1.475747E-01,8.700250E+03,2.207552E+03,4.488902E-01,2.163319E-01,5.524995E+03,1.680854E+03,2.850589E-01,1.647162E-01
22:30:00,3.495296E+03,2.201608E+03,1.804069E-01,2.157321E-01,8.917552E+03,2.210072E+03,4.601019E-01,2.165788E-01,5.528217E+03,1.474627E+03,2.852252E-01,1.445077E-01,8.700320E+03,2.158309E+03,4.488938E-01,2.115062E-01,5.525039E+03,1.647615E+03,2.850612E-01,1.614592E-01
22:40:00,3.495343E+03,2.130965E+03,1.804093E-01,2.088084E-01,8.917621E+03,2.157928E+03,4.601054E-01,2.114698E-01,5.528260E+03,1.442477E+03,2.852274E-01,1.413581E-01,8.700388E+03,2.107647E+03,4.488973E-01,2.065423E-01,5.525082E+03,1.613455E+03,2.850634E-01,1.581129E-01
22:50:00,3.495389E+03,2.059889E+03,1.804116E-01,2.018419E-01,8.917688E+03,2.104497E+03,4.601088E-01,2.062354E-01,5.528302E+03,1.409548E+03,2.852295E-01,1.381328E-01,8.700455E+03,2.055667E+03,4.489008E-01,2.014501E-01,5.525124E+03,1.578445E+03,2.850656E-01,1.546839E-01
23:00:00,3.495434E+03,1.988446E+03,1.804139E-01,1.948390E-01,8.917753E+03,2.049864E+03,4.601122E-01,2.008839E-01,5.528343E+03,1.375890E+03,2.852316E-01,1.348364E-01,8.700520E+03,2.002448E+03,4.489041E-01,1.962370E-01,5.525165E+03,1.542642E+03,2.850677E-01,1.511777E-01
23:10:00,3.495478E+03,1.653527E+03,1.804163E-01,1.620206E-01,8.917817E+03,1.698353E+03,4.601155E-01,1.664371E-01,5.528383E+03,1.139984E+03,2.852337E-01,1.117186E-01,8.700584E+03,1.659433E+03,4.489074E-01,1.626227E-01,5.525205E+03,1.278054E+03,2.850697E-01,1.252491E-01
23:20:00,3.495523E+03,1.320590E+03,1.804185E-01,1.293970E-01,8.917880E+03,1.351228E+03,4.601188E-01,1.324206E-01,5.528422E+03,9.069683E+02,2.852357E-01,8.888423E-02,8.700647E+03,1.320556E+03,4.489107E-01,1.294145E-01,5.525244E+03,1.016742E+03,2.850718E-01,9.964201E-02
23:30:00,3.495567E+03,9.889184E+02,1.804208E-01,9.689775E-02,8.917942E+03,1.007985E+03,4.601219E-01,9.878404E-02,5.528460E+03,6.765497E+02,2.852377E-01,6.630389E-02,8.700709E+03,9.853270E+02,4.489139E-01,9.656334E-02,5.525283E+03,7.583805E+02,2.850737E-01,7.432342E-02
23:40:00,3.495610E+03,6.583302E+02,1.804231E-01,6.450511E-02,8.918002E+03,6.684485E+02,4.601251E-01,6.550967E-02,5.528498E+03,4.486377E+02,2.852396E-01,4.396838E-02,8.700769E+03,6.535703E+02,4.489170E-01,6.405146E-02,5.525320E+03,5.028578E+02,2.850757E-01,4.928212E-02
23:50:00,3.495653E+03,3.287187E+02,1.804253E-01,3.220863E-02,8.918062E+03,3.324873E+02,4.601281E-01,3.258489E-02,5.528535E+03,2.231427E+02,2.852416E-01,2.186912E-02,8.700829E+03,3.251606E+02,4.489200E-01,3.186679E-02,5.525357E+03,2.500868E+02,2.850776E-01,2.450976E-02
24:00:00,3.495696E+03,0.000000E+00,1.804275E-01,0.000000E+00,8.918120E+03,0.000000E+00,4.601312E-01,0.000000E+00,5.528572E+03,0.000000E+00,2.852434E-01,0.000000E+00,8.700887E+03,0.000000E+00,4.489231E-01,0.000000E+00,5.525394E+03,0.000000E+00,2.850795E-01,0.000000E+00
Peak,3.495696E+03,3.492454E+03,1.804275E-01,3.211357E-01,8.918120E+03,3.490705E+03,4.601312E-01,3.420727E-01,5.528572E+03,3.017108E+03,2.852434E-01,2.956608E-01,8.700887E+03,3.129185E+03,4.489231E-01,2.907894E-01,5.525394E+03,3.077907E+03,2.850795E-01,3.016184E-01

Peak Vol Flow (m3/s),,,1.534398E-01,2.731013E-01,,,3.913064E-01,2.909067E-01,,,2.425777E-01,2.514369E-01,,,3.817747E-01,2.472941E-01,,,2.424383E-01,2.565034E-01
