Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
20:50:00,2.355735E-01,8.375990E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.232024E+03,2.869932E-01,3.519592E+03,5.502689E+03,5.840262E-01,1.386666E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.335834E+02,2.893578E-01,3.475798E+03,5.240006E+03,3.618773E-01,8.512664E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.540282E+02,1.928661E-01,2.300669E+03,3.372723E+03,5.699654E-01,1.360595E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.335834E+02,2.819553E-01,3.392502E+03,5.149170E+03,3.616712E-01,8.508843E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.540282E+02,2.159186E-01,2.560081E+03,3.647694E+03
21:00:00,2.355774E-01,8.376063E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.247291E+03,2.863090E-01,3.496625E+03,5.479017E+03,5.840329E-01,1.386678E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.451518E+02,2.874635E-01,3.442913E+03,5.205492E+03,3.618817E-01,8.512746E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.608934E+02,1.915076E-01,2.278516E+03,3.349519E+03,5.699722E-01,1.360607E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.451518E+02,2.800733E-01,3.359753E+03,5.115002E+03,3.616756E-01,8.508924E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.608934E+02,2.140640E-01,2.532344E+03,3.618876E+03
21:10:00,2.355811E-01,8.376131E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.262557E+03,2.856978E-01,3.474481E+03,5.456214E+03,5.840392E-01,1.386690E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.567203E+02,2.856473E-01,3.410905E+03,5.171876E+03,3.618858E-01,8.512822E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.677586E+02,1.901992E-01,2.256927E+03,3.326894E+03,5.699784E-01,1.360619E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.567203E+02,2.783238E-01,3.328496E+03,5.082346E+03,3.616797E-01,8.509000E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.677586E+02,2.123728E-01,2.506447E+03,3.591951E+03
21:20:00,2.355847E-01,8.376197E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.277824E+03,2.851431E-01,3.452971E+03,5.434075E+03,5.840451E-01,1.386701E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.682887E+02,2.838856E-01,3.379511E+03,5.138862E+03,3.618896E-01,8.512892E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.746238E+02,1.889278E-01,2.235755E+03,3.304691E+03,5.699843E-01,1.360630E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.682887E+02,2.766687E-01,3.298300E+03,5.050748E+03,3.616835E-01,8.509070E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.746238E+02,2.107949E-01,2.481824E+03,3.566324E+03
21:30:00,2.355881E-01,8.376261E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.293090E+03,2.846341E-01,3.431976E+03,5.412467E+03,5.840506E-01,1.386711E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.798571E+02,2.821680E-01,3.348614E+03,5.106339E+03,3.618931E-01,8.512958E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.814890E+02,1.876866E-01,2.214922E+03,3.282828E+03,5.699899E-01,1.360640E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.798571E+02,2.750805E-01,3.268860E+03,5.019884E+03,3.616870E-01,8.509137E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.814890E+02,2.092982E-01,2.458115E+03,3.541621E+03
21:40:00,2.355914E-01,8.376322E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.308357E+03,2.841623E-01,3.411401E+03,5.391291E+03,5.840559E-01,1.386721E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.914256E+02,2.804852E-01,3.318108E+03,5.074203E+03,3.618965E-01,8.513021E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.883542E+02,1.864702E-01,2.194369E+03,3.261245E+03,5.699951E-01,1.360650E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.914256E+02,2.735432E-01,3.239992E+03,4.989572E+03,3.616904E-01,8.509199E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.883542E+02,2.078591E-01,2.435056E+03,3.517571E+03
21:50:00,2.355946E-01,8.376382E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.323623E+03,2.837207E-01,3.391165E+03,5.370457E+03,5.840609E-01,1.386730E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.002994E+03,2.788293E-01,3.287905E+03,5.042362E+03,3.618997E-01,8.513080E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.952194E+02,1.852742E-01,2.174045E+03,3.239891E+03,5.700002E-01,1.360659E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.002994E+03,2.720451E-01,3.211566E+03,4.959681E+03,3.616936E-01,8.509259E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.952194E+02,2.064599E-01,2.412444E+03,3.493964E+03
22:00:00,2.355978E-01,8.376440E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.338890E+03,2.833035E-01,3.371202E+03,5.349902E+03,5.840658E-01,1.386739E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.014562E+03,2.771932E-01,3.257925E+03,5.010735E+03,3.619028E-01,8.513137E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.020846E+02,1.840952E-01,2.153913E+03,3.218727E+03,5.700050E-01,1.360668E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.014562E+03,2.705764E-01,3.183471E+03,4.930103E+03,3.616967E-01,8.509316E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.020846E+02,2.050875E-01,2.390136E+03,3.470653E+03
22:10:00,2.356008E-01,8.376497E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.350764E+03,2.752943E-01,3.269199E+03,5.232997E+03,5.840704E-01,1.386748E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.023560E+03,2.716472E-01,3.186521E+03,4.927681E+03,3.619058E-01,8.513192E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.074242E+02,1.806625E-01,2.109946E+03,3.168358E+03,5.700097E-01,1.360677E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.023560E+03,2.652058E-01,3.114041E+03,4.848978E+03,3.616996E-01,8.509371E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.074242E+02,2.014499E-01,2.343864E+03,3.418442E+03
22:20:00,2.356038E-01,8.376552E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.362638E+03,2.671258E-01,3.165408E+03,5.083090E+03,5.840750E-01,1.386756E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.032558E+03,2.658622E-01,3.112434E+03,4.904791E+03,3.619086E-01,8.513245E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.127638E+02,1.770897E-01,2.064406E+03,3.163715E+03,5.700142E-01,1.360685E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.032558E+03,2.595982E-01,3.041950E+03,4.825975E+03,3.617025E-01,8.509423E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.127638E+02,1.976594E-01,2.295874E+03,3.418845E+03
22:30:00,2.356068E-01,8.376607E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.374512E+03,2.588785E-01,3.060733E+03,4.921724E+03,5.840794E-01,1.386764E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.041555E+03,2.598946E-01,3.036287E+03,4.896535E+03,3.619114E-01,8.513297E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.181034E+02,1.734092E-01,2.017650E+03,3.169562E+03,5.700186E-01,1.360693E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.041555E+03,2.538074E-01,2.967791E+03,4.817288E+03,3.617053E-01,8.509475E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.181034E+02,1.937511E-01,2.246553E+03,3.430410E+03
22:40:00,2.356097E-01,8.376661E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.386386E+03,2.505700E-01,2.955372E+03,4.765637E+03,5.840837E-01,1.386772E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.050553E+03,2.537638E-01,2.958294E+03,4.868113E+03,3.619141E-01,8.513347E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.234430E+02,1.696297E-01,1.969772E+03,3.159651E+03,5.700229E-01,1.360701E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.050553E+03,2.478508E-01,2.891759E+03,4.789225E+03,3.617080E-01,8.509525E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.234430E+02,1.897354E-01,2.196016E+03,3.423011E+03
22:50:00,2.356125E-01,8.376714E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.398260E+03,2.422103E-01,2.849436E+03,4.619904E+03,5.840879E-01,1.386780E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.059551E+03,2.474825E-01,2.878601E+03,4.812177E+03,3.619167E-01,8.513395E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.287826E+02,1.657594E-01,1.920867E+03,3.129124E+03,5.700271E-01,1.360709E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.059551E+03,2.417401E-01,2.813986E+03,4.734494E+03,3.617106E-01,8.509573E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.287826E+02,1.856207E-01,2.144357E+03,3.391781E+03
23:00:00,2.356154E-01,8.376766E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.410134E+03,2.338068E-01,2.743011E+03,4.483436E+03,5.840920E-01,1.386788E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.068548E+03,2.410607E-01,2.797323E+03,4.734813E+03,3.619193E-01,8.513443E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.341222E+02,1.618037E-01,1.870998E+03,3.083220E+03,5.700312E-01,1.360717E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.068548E+03,2.354844E-01,2.734578E+03,4.658812E+03,3.617131E-01,8.509621E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.341222E+02,1.814132E-01,2.091652E+03,3.343441E+03
23:10:00,2.356182E-01,8.376818E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.422008E+03,1.944247E-01,2.295995E+03,3.992412E+03,5.840960E-01,1.386795E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.077546E+03,1.997245E-01,2.336068E+03,4.160402E+03,3.619218E-01,8.513489E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.394618E+02,1.340623E-01,1.563717E+03,2.707654E+03,5.700352E-01,1.360724E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.077546E+03,1.951473E-01,2.283844E+03,4.094511E+03,3.617157E-01,8.509667E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.394618E+02,1.502989E-01,1.749335E+03,2.935299E+03
23:20:00,2.356209E-01,8.376870E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.433882E+03,1.552764E-01,1.855217E+03,3.523391E+03,5.840999E-01,1.386802E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.086544E+03,1.589047E-01,1.888284E+03,3.616981E+03,3.619242E-01,8.513535E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.448014E+02,1.066611E-01,1.266657E+03,2.360686E+03,5.700391E-01,1.360731E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.086544E+03,1.552975E-01,1.845683E+03,3.558373E+03,3.617181E-01,8.509713E+03,4.256703E-02,0.000000E+00,0
