Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,3.686962E+03,0.000000E+00,1.960255E-01,0.000000E+00,9.154053E+03,0.000000E+00,4.865147E-01,0.000000E+00,5.672292E+03,0.000000E+00,3.014641E-01,0.000000E+00,8.933580E+03,0.000000E+00,4.747972E-01,0.000000E+00,5.669061E+03,0.000000E+00,3.012924E-01,0.000000E+00
02:00:00,3.687028E+03,0.000000E+00,1.960290E-01,0.000000E+00,9.154122E+03,0.000000E+00,4.865184E-01,0.000000E+00,5.672335E+03,0.000000E+00,3.014663E-01,0.000000E+00,8.933649E+03,0.000000E+00,4.748009E-01,0.000000E+00,5.669103E+03,0.000000E+00,3.012946E-01,0.000000E+00
02:10:00,3.687094E+03,0.000000E+00,1.960325E-01,0.000000E+00,9.154191E+03,0.000000E+00,4.865221E-01,0.000000E+00,5.672377E+03,0.000000E+00,3.014686E-01,0.000000E+00,8.933718E+03,0.000000E+00,4.748046E-01,0.000000E+00,5.669145E+03,0.000000E+00,3.012968E-01,0.000000E+00
02:20:00,3.687160E+03,0.000000E+00,1.960360E-01,0.000000E+00,9.154259E+03,0.000000E+00,4.865257E-01,0.000000E+00,5.672418E+03,0.000000E+00,3.014708E-01,0.000000E+00,8.933786E+03,0.000000E+00,4.748082E-01,0.000000E+00,5.669187E+03,0.000000E+00,3.012990E-01,0.000000E+00
02:30:00,3.687225E+03,0.000000E+00,1.960395E-01,0.000000E+00,9.154326E+03,0.000000E+00,4.865293E-01,0.000000E+00,5.672459E+03,0.000000E+00,3.014730E-01,0.000000E+00,8.933854E+03,0.000000E+00,4.748118E-01,0.000000E+00,5.669228E+03,0.000000E+00,3.013012E-01,0.000000E+00
02:40:00,3.687290E+03,0.000000E+00,1.960430E-01,0.000000E+00,9.154393E+03,0.000000E+00,4.865328E-01,0.000000E+00,5.672500E+03,0.000000E+00,3.014751E-01,0.000000E+00,8.933920E+03,0.000000E+00,4.748153E-01,0.000000E+00,5.669269E+03,0.000000E+00,3.013034E-01,0.000000E+00
02:50:00,3.687355E+03,0.000000E+00,1.960464E-01,0.000000E+00,9.154459E+03,0.000000E+00,4.865363E-01,0.000000E+00,5.672540E+03,0.000000E+00,3.014773E-01,0.000000E+00,8.933986E+03,0.000000E+00,4.748188E-01,0.000000E+00,5.669309E+03,0.000000E+00,3.013055E-01,0.000000E+00
03:00:00,3.687420E+03,0.000000E+00,1.960499E-01,0.000000E+00,9.154524E+03,0.000000E+00,4.865398E-01,0.000000E+00,5.672580E+03,0.000000E+00,3.014794E-01,0.000000E+00,8.934052E+03,0.000000E+00,4.748223E-01,0.000000E+00,5.669349E+03,0.000000E+00,3.013076E-01,0.000000E+00
03:10:00,3.687484E+03,0.000000E+00,1.960533E-01,0.000000E+00,9.154589E+03,0.000000E+00,4.865433E-01,0.000000E+00,5.672620E+03,0.000000E+00,3.014815E-01,0.000000E+00,8.934117E+03,0.000000E+00,4.748258E-01,0.000000E+00,5.669388E+03,0.000000E+00,3.013097E-01,0.000000E+00
03:20:00,3.687548E+03,0.000000E+00,1.960567E-01,0.000000E+00,9.154654E+03,0.000000E+00,4.865467E-01,0.000000E+00,5.672659E+03,0.000000E+00,3.014836E-01,0.000000E+00,8.934181E+03,0.000000E+00,4.748292E-01,0.000000E+00,5.669427E+03,0.000000E+00,3.013118E-01,0.000000E+00
03:30:00,3.687612E+03,0.000000E+00,1.960601E-01,0.000000E+00,9.154717E+03,0.000000E+00,4.865501E-01,0.000000E+00,5.672697E+03,0.000000E+00,3.014856E-01,0.000000E+00,8.934245E+03,0.000000E+00,4.748326E-01,0.000000E+00,5.669466E+03,0.000000E+00,3.013139E-01,0.000000E+00
03:40:00,3.687676E+03,0.000000E+00,1.960635E-01,0.000000E+00,9.154781E+03,0.000000E+00,4.865534E-01,0.000000E+00,5.672736E+03,0.000000E+00,3.014877E-01,0.000000E+00,8.934308E+03,0.000000E+00,4.748359E-01,0.000000E+00,5.669504E+03,0.000000E+00,3.013159E-01,0.000000E+00
03:50:00,3.687739E+03,0.000000E+00,1.960668E-01,0.000000E+00,9.154843E+03,0.000000E+00,4.865568E-01,0.000000E+00,5.672774E+03,0.000000E+00,3.014897E-01,0.000000E+00,8.934371E+03,0.000000E+00,4.748392E-01,0.000000E+00,5.669542E+03,0.000000E+00,3.013179E-01,0.000000E+00
04:00:00,3.687802E+03,0.000000E+00,1.960702E-01,0.000000E+00,9.154905E+03,0.000000E+00,4.865601E-01,0.000000E+00,5.672812E+03,0.000000E+00,3.014917E-01,0.000000E+00,8.934433E+03,0.000000E+00,4.748425E-01,0.000000E+00,5.669580E+03,0.000000E+00,3.013199E-01,0.000000E+00
04:10:00,3.687865E+03,0.000000E+00,1.960735E-01,0.000000E+00,9.154967E+03,0.000000E+00,4.865633E-01,0.000000E+00,5.672849E+03,0.000000E+00,3.014937E-01,0.000000E+00,8.934494E+03,0.000000E+00,4.748458E-01,0.000000E+00,5.669617E+03,0.000000E+00,3.013219E-01,0.000000E+00
04:20:00,3.687927E+03,0.000000E+00,1.960769E-01,0.000000E+00,9.155028E+03,0.000000E+00,4.865666E-01,0.000000E+00,5.672886E+03,0.000000E+00,3.014956E-01,0.000000E+00,8.934555E+03,0.000000E+00,4.748491E-01,0.000000E+00,5.669654E+03,0.000000E+00,3.013239E-01,0.000000E+00
04:30:00,3.687990E+03,0.000000E+00,1.960802E-01,0.000000E+00,9.155088E+03,0.000000E+00,4.865698E-01,0.000000E+00,5.672923E+03,0.000000E+00,3.014976E-01,0.000000E+00,8.934616E+03,0.000000E+00,4.748523E-01,0.000000E+00,5.669691E+03,0.000000E+00,3.013258E-01,0.000000E+00
04:40:00,3.688052E+03,0.000000E+00,1.960835E-01,0.000000E+00,9.155148E+03,0.000000E+00,4.865730E-01,0.000000E+00,5.672959E+03,0.000000E+00,3.014995E-01,0.000000E+00,8.934676E+03,0.000000E+00,4.748555E-01,0.000000E+00,5.669727E+03,0.000000E+00,3.013278E-01,0.000000E+00
04:50:00,3.688113E+03,0.000000E+00,1.960867E-01,0.000000E+00,9.155207E+03,0.000000E+00,4.865761E-01,0.000000E+00,5.672995E+03,0.000000E+00,3.015014E-01,0.000000E+00,8.934735E+03,0.000000E+00,4.748586E-01,0.000000E+00,5.669763E+03,0.000000E+00,3.013297E-01,0.000000E+00
05:00:00,3.688175E+03,0.000000E+00,1.960900E-01,0.000000E+00,9.155266E+03,0.000000E+00,4.865792E-01,0.000000E+00,5.673031E+03,0.000000E+00,3.015033E-01,0.000000E+00,8.934794E+03,0.000000E+00,4.748617E-01,0.000000E+00,5.669799E+03,0.000000E+00,3.013316E-01,0.000000E+00
05:10:00,3.688236E+03,0.000000E+00,1.960933E-01,0.000000E+00,9.155325E+03,0.000000E+00,4.865824E-01,0.000000E+00,5.673066E+03,0.000000E+00,3.015052E-01,0.000000E+00,8.934853E+03,0.000000E+00,4.748649E-01,0.000000E+00,5.669835E+03,0.000000E+00,3.013335E-01,0.000000E+00
05:20:00,3.688297E+03,0.000000E+00,1.960965E-01,0.000000E+00,9.155383E+03,0.000000E+00,4.865854E-01,0.000000E+00,5.673101E+03,0.000000E+00,3.015071E-01,0.000000E+00,8.934911E+03,0.000000E+00,4.748679E-01,0.000000E+00,5.669870E+03,0.000000E+00,3.013353E-01,0.000000E+00
05:30:00,3.688358E+03,0.000000E+00,1.960997E-01,0.000000E+00,9.155440E+03,0.000000E+00,4.865885E-01,0.000000E+00,5.673136E+03,0.000000E+00,3.015089E-01,0.000000E+00,8.934968E+03,0.000000E+00,4.748710E-01,0.000000E+00,5.669905E+03,0.000000E+00,3.013372E-01,0.000000E+00
05:40:00,3.688418E+03,0.000000E+00,1.961030E-01,0.000000E+00,9.155497E+03,0.000000E+00,4.865915E-01,0.000000E+00,5.673171E+03,0.000000E+00,3.015108E-01,0.000000E+00,8.935025E+03,0.000000E+00,4.748740E-01,0.000000E+00,5.669939E+03,0.000000E+00,3.013390E-01,0.000000E+00
05:50:00,3.688478E+03,0.000000E+00,1.961062E-01,0.000000E+00,9.155554E+03,0.000000E+00,4.865945E-01,0.000000E+00,5.673205E+03,0.000000E+00,3.015126E-01,0.000000E+00,8.935082E+03,0.000000E+00,4.748770E-01,0.000000E+00,5.669973E+03,0.000000E+00,3.013408E-01,0.000000E+00
06:00:00,3.688538E+03,0.000000E+00,1.961093E-01,0.000000E+00,9.155610E+03,0.000000E+00,4.865975E-01,0.000000E+00,5.673239E+03,0.000000E+00,3.015144E-01,0.000000E+00,8.935138E+03,0.000000E+00,4.748800E-01,0.000000E+00,5.670007E+03,0.000000E+00,3.013426E-01,0.000000E+00
06:10:00,3.688598E+03,1.179429E+03,1.961125E-01,9.366664E-02,8.724295E+03,7.405122E+02,4.636742E-01,5.961212E-02,5.401132E+03,6.702867E+02,2.870528E-01,5.295247E-02,8.503823E+03,8.781577E+02,4.519567E-01,7.014952E-02,5.397901E+03,5.196013E+02,2.868811E-01,4.125137E-02
06:20:00,3.688658E+03,1.179429E+03,1.961157E-01,9.366664E-02,8.292494E+03,8.014683E+02,4.407301E-01,6.558511E-02,5.128726E+03,8.530414E+02,2.725785E-01,7.086105E-02,8.072009E+03,9.739675E+02,4.290119E-01,7.953791E-02,5.125494E+03,5.956838E+02,2.724068E-01,4.870667E-02
06:30:00,3.688715E+03,1.902585E+03,1.961187E-01,1.652636E-01,7.860671E+03,1.432564E+03,4.177874E-01,1.274258E-01,4.856305E+03,1.435000E+03,2.581052E-01,1.279034E-01,7.640188E+03,1.665065E+03,4.060692E-01,1.472613E-01,4.853073E+03,1.032337E+03,2.579334E-01,9.149824E-02
06:40:00,3.688769E+03,2.451969E+03,1.961216E-01,2.191729E-01,7.428614E+03,1.891671E+03,3.948351E-01,1.724464E-01,4.583740E+03,1.914544E+03,2.436259E-01,1.749242E-01,7.208139E+03,2.166626E+03,3.831169E-01,1.964419E-01,4.580508E+03,1.356458E+03,2.434542E-01,1.232809E-01
06:50:00,3.688816E+03,2.977199E+03,1.961241E-01,2.706466E-01,6.996414E+03,2.352390E+03,3.718775E-01,2.176109E-01,4.311085E+03,2.398903E+03,2.291434E-01,2.224007E-01,6.775948E+03,2.655595E+03,3.601593E-01,2.443727E-01,4.307854E+03,1.676426E+03,2.289717E-01,1.546461E-01
07:00:00,3.688855E+03,3.492454E+03,1.961262E-01,3.211357E-01,6.564121E+03,2.805820E+03,3.489163E-01,2.620543E-01,4.038373E+03,2.885644E+03,2.146587E-01,2.701031E-01,6.343665E+03,3.129185E+03,3.371980E-01,2.907894E-01,4.035142E+03,1.988450E+03,2.144869E-01,1.852277E-01
07:10:00,3.688886E+03,2.818397E+03,1.961278E-01,2.769892E-01,6.563134E+03,2.514830E+03,3.488785E-01,2.464990E-01,4.037760E+03,2.705011E+03,2.146355E-01,2.651360E-01,6.342687E+03,2.716021E+03,3.371602E-01,2.662109E-01,4.034528E+03,1.775525E+03,2.144637E-01,1.740317E-01
07:20:00,3.688908E+03,3.315229E+03,1.961290E-01,3.256724E-01,6.562583E+03,2.900878E+03,3.488593E-01,2.843341E-01,4.037414E+03,3.013958E+03,2.146235E-01,2.954130E-01,6.342158E+03,3.079465E+03,3.371416E-01,3.018296E-01,4.034183E+03,2.002174E+03,2.144517E-01,1.962443E-01
07:30:00,3.688923E+03,3.081863E+03,1.961298E-01,3.020688E-01,6.562014E+03,2.715261E+03,3.488367E-01,2.661508E-01,4.037057E+03,2.926053E+03,2.146093E-01,2.867862E-01,6.341595E+03,2.843733E+03,3.371189E-01,2.787316E-01,4.033826E+03,1.865382E+03,2.144375E-01,1.828386E-01
07:40:00,3.688934E+03,3.016514E+03,1.961304E-01,2.955890E-01,6.561646E+03,2.701638E+03,3.488220E-01,2.647873E-01,4.036823E+03,2.942167E+03,2.145999E-01,2.883379E-01,6.341228E+03,2.795871E+03,3.371041E-01,2.740125E-01,4.033592E+03,1.839540E+03,2.144281E-01,1.802866E-01
07:50:00,3.688944E+03,2.970599E+03,1.961309E-01,2.910824E-01,6.561394E+03,2.686568E+03,3.488113E-01,2.632957E-01,4.036660E+03,2.955666E+03,2.145928E-01,2.896493E-01,6.340973E+03,2.759516E+03,3.370932E-01,2.704366E-01,4.033429E+03,1.816669E+03,2.144210E-01,1.780360E-01
08:00:00,3.688954E+03,2.930790E+03,1.961315E-01,2.871813E-01,6.561211E+03,2.678933E+03,3.488029E-01,2.625391E-01,4.036539E+03,2.968978E+03,2.145872E-01,2.909496E-01,6.340788E+03,2.737941E+03,3.370848E-01,2.683160E-01,4.033308E+03,1.800924E+03,2.144154E-01,1.764887E-01
08:10:00,3.688968E+03,2.897575E+03,1.961322E-01,2.839270E-01,6.561073E+03,2.675755E+03,3.487963E-01,2.622227E-01,4.036445E+03,2.981273E+03,2.145826E-01,2.921526E-01,6.340649E+03,2.725028E+03,3.370781E-01,2.670471E-01,4.033214E+03,1.790174E+03,2.144109E-01,1.754329E-01
08:20:00,3.688985E+03,2.870072E+03,1.961331E-01,2.812326E-01,6.560967E+03,2.675772E+03,3.487911E-01,2.622212E-01,4.036372E+03,2.992851E+03,2.145790E-01,2.932858E-01,6.340541E+03,2.718285E+03,3.370728E-01,2.663845E-01,4.033141E+03,1.783290E+03,2.144072E-01,1.747571E-01
08:30:00,3.689005E+03,2.847159E+03,1.961342E-01,2.789878E-01,6.560885E+03,2.678109E+03,3.487870E-01,2.624482E-01,4.036315E+03,3.002820E+03,2.145761E-01,2.942617E-01,6.340458E+03,2.716139E+03,3.370687E-01,2.661729E-01,4.033084E+03,1.779420E+03,2.144043E-01,1.743770E-01
08:40:00,3.689029E+03,2.827879E+03,1.961354E-01,2.770990E-01,6.560822E+03,2.681941E+03,3.487838E-01,2.628224E-01,4.036269E+03,3.011312E+03,2.145738E-01,2.950932E-01,6.340393E+03,2.716573E+03,3.370654E-01,2.662146E-01,4.033038E+03,1.777447E+03,2.144020E-01,1.741832E-01
08:50:00,3.689056E+03,2.811373E+03,1.961369E-01,2.754820E-01,6.560772E+03,2.687983E+03,3.487813E-01,2.634136E-01,4.036233E+03,3.017108E+03,2.145719E-01,2.956608E-01,6.340343E+03,2.719163E+03,3.370628E-01,2.664680E-01,4.033002E+03,1.777112E+03,2.144001E-01,1.741501E-01
09:00:00,3.689086E+03,2.796946E+03,1.961385E-01,2.740686E-01,6.560734E+03,2.696804E+03,3.487793E-01,2.642774E-01,4.036205E+03,3.016801E+03,2.145704E-01,2.956305E-01,6.340304E+03,2.723537E+03,3.370608E-01,2.668963E-01,4.032974E+03,1.778169E+03,2.143986E-01,1.742536E-01
09:10:00,3.689118E+03,2.784152E+03,1.961402E-01,2.728153E-01,6.560704E+03,2.708696E+03,3.487778E-01,2.654425E-01,4.036182E+03,3.006700E+03,2.145692E-01,2.946404E-01,6.340273E+03,2.729519E+03,3.370593E-01,2.674823E-01,4.032951E+03,1.780495E+03,2.143974E-01,1.744814E-01
09:20:00,3.689153E+03,2.772641E+03,1.961420E-01,2.716876E-01,6.560681E+03,2.725052E+03,3.487765E-01,2.670452E-01,4.036163E+03,2.987297E+03,2.145682E-01,2.927387E-01,6.340250E+03,2.736338E+03,3.370580E-01,2.681506E-01,4.032932E+03,1.783651E+03,2.143965E-01,1.747907E-01
09:30:00,3.689189E+03,2.762132E+03,1.961439E-01,2.706579E-01,6.560663E+03,2.748418E+03,3.487756E-01,2.693348E-01,4.036149E+03,2.958839E+03,2.145675E-01,2.899497E-01,6.340232E+03,2.743656E+03,3.370571E-01,2.688677E-01,4.032918E+03,1.787458E+03,2.143957E-01,1.751637E-01
09:40:00,3.689226E+03,2.752388E+03,1.961459E-01,2.697033E-01,6.560649E+03,2.779110E+03,3.487749E-01,2.723425E-01,4.036137E+03,2.921232E+03,2.145668E-01,2.862641E-01,6.340218E+03,2.751158E+03,3.370564E-01,2.696028E-01,4.032906E+03,1.791720E+03,2.143951E-01,1.755815E-01
09:50:00,3.689265E+03,2.743319E+03,1.961480E-01,2.688147E-01,6.560639E+03,2.816608E+03,3.487743E-01,2.760173E-01,4.036128E+03,2.874386E+03,2.145664E-01,2.816732E-01,6.340208E+03,2.758797E+03,3.370558E-01,2.703513E-01,4.032897E+03,1.796409E+03,2.143946E-01,1.760409E-01
10:00:00,3.689304E+03,2.734834E+03,1.961501E-01,2.679833E-01,6.560632E+03,2.860349E+03,3.487740E-01,2.803039E-01,4.036121E+03,2.820931E+03,2.145660E-01,2.764346E-01,6.340201E+03,2.766375E+03,3.370554E-01,2.710940E-01,4.032890E+03,1.801372E+03,2.143942E-01,1.765273E-01
10:10:00,3.689345E+03,2.726845E+03,1.961522E-01,2.672005E-01,6.560627E+03,2.909401E+03,3.487737E-01,2.851110E-01,4.036115E+03,2.764002E+03,2.145657E-01,2.708557E-01,6.340196E+03,2.773332E+03,3.370552E-01,2.717757E-01,4.032884E+03,1.806233E+03,2.143939E-01,1.770037E-01
10:20:00,3.689386E+03,2.719278E+03,1.961544E-01,2.664590E-01,6.560624E+03,2.961977E+03,3.487736E-01,2.902633E-01,4.036111E+03,2.702781E+03,2.145655E-01,2.648563E-01,6.340193E+03,2.780066E+03,3.370550E-01,2.724355E-01,4.032880E+03,1.811149E+03,2.143937E-01,1.774854E-01
10:30:00,3.689427E+03,2.712055E+03,1.961566E-01,2.657513E-01,6.560623E+03,3.015086E+03,3.487735E-01,2.954679E-01,4.036109E+03,2.636714E+03,2.145653E-01,2.583819E-01,6.340192E+03,2.786668E+03,3.370550E-01,2.730825E-01,4.032877E+03,1.816089E+03,2.143936E-01,1.779695E-01
10:40:00,3.689469E+03,2.705087E+03,1.961588E-01,2.650685E-01,6.560624E+03,3.067341E+03,3.487736E-01,3.005885E-01,4.036107E+03,2.565591E+03,2.145653E-01,2.514123E-01,6.340193E+03,2.793281E+03,3.370550E-01,2.737305E-01,4.032876E+03,1.821086E+03,2.143935E-01,1.784592E-01
10:50:00,3.689511E+03,2.698290E+03,1.961611E-01,2.644026E-01,6.560626E+03,3.117936E+03,3.487737E-01,3.055466E-01,4.036106E+03,2.489369E+03,2.145652E-01,2.439428E-01,6.340195E+03,2.799817E+03,3.370552E-01,2.743710E-01,4.032875E+03,1.826039E+03,2.143934E-01,1.789446E-01
11:00:00,3.689553E+03,2.691605E+03,1.961633E-01,2.637475E-01,6.560629E+03,3.166389E+03,3.487739E-01,3.102946E-01,4.036106E+03,2.413057E+03,2.145652E-01,2.364646E-01,6.340199E+03,2.806378E+03,3.370553E-01,2.750139E-01,4.032875E+03,1.830989E+03,2.143935E-01,1.794296E-01
11:10:00,3.689596E+03,2.685005E+03,1.961656E-01,2.631008E-01,6.560634E+03,3.211879E+03,3.487741E-01,3.147522E-01,4.036107E+03,2.343594E+03,2.145653E-01,2.296577E-01,6.340203E+03,2.812558E+03,3.370556E-01,2.756195E-01,4.032876E+03,1.835640E+03,2.143935E-01,1.798854E-01
11:20:00,3.689638E+03,2.678513E+03,1.961678E-01,2.624647E-01,6.560639E+03,3.254209E+03,3.487744E-01,3.189001E-01,4.036109E+03,2.284005E+03,2.145654E-01,2.238184E-01,6.340208E+03,2.818423E+03,3.370559E-01,2.761943E-01,4.032878E+03,1.840002E+03,2.143936E-01,1.803128E-01
11:30:00,3.689681E+03,2.672183E+03,1.961701E-01,2.618444E-01,6.560645E+03,3.293177E+03,3.487747E-01,3.227185E-01,4.036111E+03,2.235917E+03,2.145655E-01,2.191064E-01,6.340215E+03,2.824010E+03,3.370562E-01,2.767417E-01,4.032880E+03,1.844064E+03,2.143937E-01,1.807109E-01
11:40:00,3.689724E+03,2.666060E+03,1.961724E-01,2.612445E-01,6.560652E+03,3.328679E+03,3.487751E-01,3.261972E-01,4.036114E+03,2.200762E+03,2.145656E-01,2.156618E-01,6.340222E+03,2.829350E+03,3.370566E-01,2.772649E-01,4.032883E+03,1.847819E+03,2.143938E-01,1.810788E-01
11:50:00,3.689766E+03,2.660188E+03,1.961746E-01,2.606690E-01,6.560660E+03,3.360669E+03,3.487755E-01,3.293319E-01,4.036117E+03,2.179671E+03,2.145658E-01,2.135955E-01,6.340229E+03,2.834477E+03,3.370570E-01,2.777674E-01,4.032886E+03,1.851265E+03,2.143940E-01,1.814165E-01
